system:index,LST,NDBI,NDVI,NDWI,.geo
2936,24.547542080000028,-0.07405355493998153,0.23048279947530995,-0.22236233711643547,"{""type"":""Point"",""coordinates"":[73.04020106873533,33.79432998544757]}"
2937,27.07858589,-0.0810261177769385,0.2780353769534604,-0.2846317170426887,"{""type"":""Point"",""coordinates"":[73.1339625615949,33.781508373518676]}"
2938,31.045198099999993,-0.033549005511622335,0.2058432934926959,-0.22021430844856243,"{""type"":""Point"",""coordinates"":[73.07335087806678,33.54432762596961]}"
2939,33.19171466,-0.012184343434343435,0.14101697327687435,-0.1571160508083141,"{""type"":""Point"",""coordinates"":[73.04282981052856,33.59045617807348]}"
2940,33.11310020000002,-0.07020433058859409,0.2403506291531175,-0.24140370737229375,"{""type"":""Point"",""coordinates"":[73.19268414033375,33.66750443217961]}"
2941,28.80981301999998,-0.04757992231849417,0.17462311557788945,-0.18710059672436413,"{""type"":""Point"",""coordinates"":[73.2879266377828,33.73661962300424]}"
2942,30.52565906000001,-0.04516169584210692,0.20900134511215326,-0.21709852144634753,"{""type"":""Point"",""coordinates"":[73.24873808993905,33.50639347776759]}"
2943,27.500711360000025,-0.12391483743191946,0.29461417083325414,-0.2766300476172622,"{""type"":""Point"",""coordinates"":[73.1052701298407,33.68983596036223]}"
2944,30.58376540000006,-0.003221242135051329,0.17652873887868945,-0.20138438243564785,"{""type"":""Point"",""coordinates"":[72.86408481842463,33.673208970458155]}"
2945,34.91097872,-0.015408413964633444,0.16772764532500828,-0.19010291686663466,"{""type"":""Point"",""coordinates"":[72.93906674102716,33.56524461018308]}"
2946,32.220996979999995,-0.015737958527950496,0.13191658654643107,-0.1571205856435979,"{""type"":""Point"",""coordinates"":[73.15687877430919,33.58467721785693]}"
2947,31.306676630000027,-0.07619568363835194,0.2419040549317992,-0.24472220672209513,"{""type"":""Point"",""coordinates"":[73.24490142803201,33.63417275884925]}"
2948,33.75226994000002,-0.04600933349288022,0.21144718151266328,-0.23063386478020625,"{""type"":""Point"",""coordinates"":[72.90887371770934,33.53687118275846]}"
2949,32.477348480000046,-0.025423728813559324,0.1550681337899876,-0.18286631095854633,"{""type"":""Point"",""coordinates"":[72.84007295230855,33.65670700098826]}"
2950,26.70431270000006,-0.130860279045163,0.31604463255098114,-0.2905708787684413,"{""type"":""Point"",""coordinates"":[73.05715717403939,33.741620851287394]}"
2951,30.614527580000015,-0.051025869759143624,0.21189055749845712,-0.23182546873910923,"{""type"":""Point"",""coordinates"":[73.21621386204107,33.621236125279985]}"
2952,25.75752116000001,-0.12964529641169553,0.2411244615733394,-0.22397603291003398,"{""type"":""Point"",""coordinates"":[72.94438451693016,33.74406094077797]}"
2953,34.47347216000003,0.018905336569689925,0.10300561149973096,-0.10905858710774463,"{""type"":""Point"",""coordinates"":[73.0813972546986,33.70406509963083]}"
2954,23.915208380000024,-0.14534656898868611,0.23623262995367988,-0.2176036866359447,"{""type"":""Point"",""coordinates"":[73.00918441241544,33.790365234201616]}"
2955,31.077669290000017,-0.07599262148840304,0.24033115468409585,-0.24267029877590934,"{""type"":""Point"",""coordinates"":[73.03575391049758,33.60947478373503]}"
2956,34.367513540000004,0.01904792809163773,0.08678458441184929,-0.11000954688991701,"{""type"":""Point"",""coordinates"":[73.09653593677398,33.65955052407185]}"
2957,34.08894491000001,-0.03180648481729285,0.18444995864350702,-0.20771084337349396,"{""type"":""Point"",""coordinates"":[73.22385783109016,33.619632952522345]}"
2958,25.58491115000004,-0.1728764981761334,0.3447599843163614,-0.31699824458747805,"{""type"":""Point"",""coordinates"":[73.04644747399813,33.75338260791074]}"
2959,29.38574939,-0.05675776421886956,0.19141782791417827,-0.1736610450167778,"{""type"":""Point"",""coordinates"":[72.88751237360572,33.740509376385646]}"
2960,29.008058180000035,-0.06961008782421488,0.2043093497499038,-0.222131115536293,"{""type"":""Point"",""coordinates"":[73.27282589654062,33.72792274772475]}"
2961,29.137942940000016,-0.11877193557909929,0.2817737692596768,-0.26008571006354364,"{""type"":""Point"",""coordinates"":[73.12719467733392,33.6044943051047]}"
2962,33.801831230000005,-0.004615571480626746,0.16237154150197627,-0.19730746960046322,"{""type"":""Point"",""coordinates"":[72.96405606322999,33.555933729679104]}"
2963,31.492958720000047,-0.03067409911968077,0.19044435844210675,-0.20981121281464532,"{""type"":""Point"",""coordinates"":[73.24743357253175,33.66111299890751]}"
2964,32.71660988000002,-0.03197420365849984,0.1983902012248469,-0.2199501246882793,"{""type"":""Point"",""coordinates"":[72.88356223276588,33.75068661119166]}"
2965,32.62090532000002,-0.03952708100335517,0.19651329581816177,-0.21715055372642922,"{""type"":""Point"",""coordinates"":[73.20110143686563,33.508867224791565]}"
2966,31.469032580000032,-0.07572100114343794,0.2053526941419318,-0.2152134912091855,"{""type"":""Point"",""coordinates"":[73.14012765330794,33.545201982647946]}"
2967,30.071062400000017,-0.0018909265540114656,0.1677861740834033,-0.19860677223598694,"{""type"":""Point"",""coordinates"":[73.24001085018544,33.7336108424191]}"
2968,31.431434360000026,-0.09506715355573436,0.26899766899766897,-0.2679064101185997,"{""type"":""Point"",""coordinates"":[72.99509839119926,33.72446523844551]}"
2969,31.711712000000034,0.042144313358510745,0.04778269294044529,-0.07212329792009577,"{""type"":""Point"",""coordinates"":[73.04606333577998,33.63326824953958]}"
2970,32.40557006000006,-0.027787481342691097,0.15104740904079383,-0.16715352158390134,"{""type"":""Point"",""coordinates"":[73.0474914414272,33.527524899315736]}"
2971,30.532495100000006,-0.08031922903177233,0.2647909174247232,-0.2609673790776153,"{""type"":""Point"",""coordinates"":[73.13717892181158,33.639622345107114]}"
2972,29.667736040000023,-0.06181931658605087,0.22771062601479344,-0.23296010435916947,"{""type"":""Point"",""coordinates"":[72.84703695327246,33.73899566575717]}"
2973,28.905517580000037,-0.09591610271478361,0.26668713983778025,-0.25875130147560405,"{""type"":""Point"",""coordinates"":[72.85227074852176,33.77956469348363]}"
2974,35.37241142000005,0.0022251891410769915,0.09769233280020889,-0.12746412766528095,"{""type"":""Point"",""coordinates"":[72.95613713126106,33.64973972305598]}"
2975,37.93934444000001,0.030632802956993513,0.0736172605242814,-0.09908808029210209,"{""type"":""Point"",""coordinates"":[72.974571850596,33.626336796541366]}"
2976,32.3098655,-0.02488762858608103,0.17809834246480338,-0.1965625330187018,"{""type"":""Point"",""coordinates"":[72.92853360617936,33.568474939420895]}"
2977,31.658732690000022,-0.05367919871335531,0.21497557930300026,-0.23446886310212306,"{""type"":""Point"",""coordinates"":[72.91068408926373,33.71170734542429]}"
2978,33.28571021000005,0.029906173737741196,0.08575790991602342,-0.12146912455316465,"{""type"":""Point"",""coordinates"":[72.86456128709052,33.58521485698007]}"
2979,32.450004320000005,-0.046425891488042804,0.16480244044160372,-0.17888778623148455,"{""type"":""Point"",""coordinates"":[73.10318612136166,33.54218661656112]}"
2980,31.14090266000005,-0.024192510616394287,0.1512674935811666,-0.16130444298533597,"{""type"":""Point"",""coordinates"":[73.04027139248579,33.717687557611285]}"
2981,27.750226820000023,-0.13432266675140614,0.324625204096779,-0.2973287297837543,"{""type"":""Point"",""coordinates"":[73.03992047989823,33.73274219098582]}"
2982,32.35088173999998,-0.06033516167156581,0.21717048735520228,-0.2336059794105204,"{""type"":""Point"",""coordinates"":[72.82727432599458,33.619363499448404]}"
2983,31.304967620000014,-0.09018673023440604,0.21499013806706113,-0.21557730256534172,"{""type"":""Point"",""coordinates"":[73.19558440502952,33.714677631282726]}"
2984,24.590267330000017,-0.1487390633041688,0.2751763387461821,-0.24145897957000748,"{""type"":""Point"",""coordinates"":[72.92630324615374,33.75203314512529]}"
2985,22.681303160000027,-0.10573226882946817,0.22300612063729383,-0.20749146600239873,"{""type"":""Point"",""coordinates"":[73.0613257035199,33.761313576196855]}"
2986,33.28741922000006,-0.02012543014196547,0.16812227074235808,-0.19764249112436383,"{""type"":""Point"",""coordinates"":[73.17671438835569,33.53137497085308]}"
2987,33.44464814000003,-0.0407775924541324,0.13092931691769263,-0.16358024691358025,"{""type"":""Point"",""coordinates"":[73.21324889251201,33.689385723594235]}"
2988,31.472450600000002,-0.004365506518359048,0.12926542276012776,-0.14802283058204313,"{""type"":""Point"",""coordinates"":[72.98747585911701,33.72368860472863]}"
2989,35.334813199999985,-0.028067950472249106,0.12505478451424398,-0.16206428248076052,"{""type"":""Point"",""coordinates"":[73.2582163688662,33.52389391960716]}"
2990,37.40955134000001,0.02046996124031008,0.07778166491745381,-0.11201636329259698,"{""type"":""Point"",""coordinates"":[73.17134808415881,33.5365301946374]}"
2991,36.15684700999998,0.02454673135852911,0.06946874781269685,-0.09273926802667573,"{""type"":""Point"",""coordinates"":[73.02467235856251,33.56122119504181]}"
2992,27.223851739999986,-0.11609822070073116,0.3194763665434196,-0.33131679774148015,"{""type"":""Point"",""coordinates"":[73.1805407556064,33.796153376973905]}"
2993,27.093966980000005,-0.09746129057612199,0.2161302965640378,-0.193469806401983,"{""type"":""Point"",""coordinates"":[72.89303312471984,33.770676604558304]}"
2994,32.20561588999999,-0.009265858873841768,0.1338280040570117,-0.15860865138098443,"{""type"":""Point"",""coordinates"":[72.99970215863058,33.54784235986331]}"
2995,30.771756500000038,-0.07097825103315133,0.21639029738248594,-0.22579754177599778,"{""type"":""Point"",""coordinates"":[73.10957034997172,33.63647500537877]}"
2996,32.50811066000006,-0.03748757237265337,0.1921642417929505,-0.22226815488493867,"{""type"":""Point"",""coordinates"":[72.84032360579639,33.644080126134774]}"
2997,35.81333600000005,-0.008344766362682592,0.08990038207226225,-0.13556549242011123,"{""type"":""Point"",""coordinates"":[73.25502040367026,33.66779126621241]}"
2998,25.83613562000005,-0.12467558595714717,0.2453107596346625,-0.21209887250650478,"{""type"":""Point"",""coordinates"":[73.12633491547949,33.757106663235184]}"
2999,27.717755630000056,-0.13631353734439833,0.3125023402104317,-0.29237178778158757,"{""type"":""Point"",""coordinates"":[73.07858757661641,33.681395508135985]}"
3000,32.774716220000016,-0.03623756784739435,0.1850310358437085,-0.19558371040723982,"{""type"":""Point"",""coordinates"":[73.03492709911963,33.59312864662497]}"
3001,34.10090797999999,-0.07543668820781879,0.19413164718837697,-0.2307241707549242,"{""type"":""Point"",""coordinates"":[72.82117664351557,33.50241712594338]}"
3002,21.790908950000016,-0.08493333055977367,0.21462505822077318,-0.19948484430338992,"{""type"":""Point"",""coordinates"":[73.03511749733323,33.790051353733475]}"
3003,25.313178559999983,-0.04201266388328275,0.22466864633881364,-0.23836900598714686,"{""type"":""Point"",""coordinates"":[72.97435580673789,33.77154599887458]}"
3004,34.765712870000016,0.014017850965197537,0.14303131416837783,-0.19452128283793527,"{""type"":""Point"",""coordinates"":[72.92152137744608,33.68874793438505]}"
3005,33.21222278000005,-0.027333677153171736,0.14723219730334033,-0.1644316071796988,"{""type"":""Point"",""coordinates"":[73.22009619120577,33.65351903440536]}"
3006,33.198550700000055,-0.026320332731695834,0.145961481169935,-0.1726141376465947,"{""type"":""Point"",""coordinates"":[73.20638900611459,33.543227013393015]}"
3007,31.460487530000023,-0.07560121114123111,0.23175513760801686,-0.24244643838124885,"{""type"":""Point"",""coordinates"":[73.2827321548218,33.66728970547017]}"
3008,31.68436784000005,-0.06466906296479921,0.22559703222814745,-0.24032994603180333,"{""type"":""Point"",""coordinates"":[72.84193169897313,33.646556823715095]}"
3009,29.295171859999982,-0.07865407822815362,0.22510682899298556,-0.21662196244845672,"{""type"":""Point"",""coordinates"":[72.86148047559877,33.75590065492618]}"
3010,33.21393179000006,-0.019164619164619166,0.178815018945918,-0.20388383669592444,"{""type"":""Point"",""coordinates"":[72.86884493688564,33.57851210392511]}"
3011,29.325934039999993,-0.07133473864295971,0.24921630094043887,-0.25660228616476155,"{""type"":""Point"",""coordinates"":[72.85168233364372,33.74527946179194]}"
3012,32.52861877999999,0.030091605617788803,0.09986520541522592,-0.14997395753546372,"{""type"":""Point"",""coordinates"":[72.81495980541605,33.62891449778941]}"
3013,30.009538040000052,-0.08031423995118603,0.28590623524712205,-0.27481864165751624,"{""type"":""Point"",""coordinates"":[73.15747721009815,33.74853794477406]}"
3014,32.364553820000026,-0.0853678411943023,0.2401489757914339,-0.23941040720613416,"{""type"":""Point"",""coordinates"":[73.22545188674489,33.50966904286597]}"
3015,31.14432068000002,-0.024452338661930136,0.17471740384941783,-0.1903959272126862,"{""type"":""Point"",""coordinates"":[73.15832278251519,33.578354357538146]}"
3016,33.22589486000004,-0.04744224422442244,0.16494608855242027,-0.16838593396479656,"{""type"":""Point"",""coordinates"":[73.06231753007246,33.66304877900835]}"
3017,32.13896450000004,0.03616642600490278,0.08301260282242849,-0.10366838421902638,"{""type"":""Point"",""coordinates"":[72.95904440039692,33.626306235320165]}"
3018,34.09407194000005,-0.020703372208661062,0.17800500834724542,-0.19176636171710063,"{""type"":""Point"",""coordinates"":[72.87271140947055,33.616965172623594]}"
3019,34.30940720000001,-0.012430863589069602,0.15756190714710577,-0.18844213029923182,"{""type"":""Point"",""coordinates"":[72.84151187274142,33.60756848098701]}"
3020,31.53739298000005,-0.045198929419901966,0.20329594239025064,-0.21622283654687335,"{""type"":""Point"",""coordinates"":[73.2429122403867,33.64211170273481]}"
3021,31.674113780000027,-0.07503059187222258,0.23434149227242476,-0.23726929063820323,"{""type"":""Point"",""coordinates"":[73.29360281063035,33.56889772375187]}"
3022,34.43245592000005,-0.03395850208735747,0.17205820031077837,-0.19734468576376363,"{""type"":""Point"",""coordinates"":[73.1921890686341,33.68635824320605]}"
3023,30.90164126000002,-0.06414116885219362,0.1988764864667688,-0.21334957728799794,"{""type"":""Point"",""coordinates"":[72.8291635264462,33.64456746795651]}"
3024,34.45467305,0.006839715198744183,0.13292616634157262,-0.17195640308949275,"{""type"":""Point"",""coordinates"":[72.86211777604814,33.54892735050283]}"
3025,31.79203547000003,-0.03878472533716097,0.18935204998716082,-0.20515533660601223,"{""type"":""Point"",""coordinates"":[72.83510753733452,33.686783908391796]}"
3026,32.05351400000001,-0.0025524673851389677,0.20582617000955108,-0.22696192426503767,"{""type"":""Point"",""coordinates"":[72.87314643739404,33.76335639667524]}"
3027,33.724925780000035,-0.045680536554439585,0.16610850636302746,-0.1761747485362558,"{""type"":""Point"",""coordinates"":[73.07348760978829,33.58352578474022]}"
3028,31.209263060000012,-0.0749957677331979,0.2184357970680789,-0.2227999229732332,"{""type"":""Point"",""coordinates"":[72.9951295376193,33.51781053937098]}"
3029,34.955412980000006,0.004594921402660218,0.12343909928352098,-0.15678903917091164,"{""type"":""Point"",""coordinates"":[72.94295203699585,33.68512972928481]}"
3030,33.70783568000002,-4.457196980249046E-4,0.13474572254609224,-0.1724588237214541,"{""type"":""Point"",""coordinates"":[72.8506557186564,33.58546430060379]}"
3031,32.77129820000005,0.036011523687580024,0.07012774727715296,-0.10190267105744603,"{""type"":""Point"",""coordinates"":[73.10687255027835,33.5990528483124]}"
3032,29.997574970000016,-0.08067101186024148,0.2247941318939866,-0.24653144587647016,"{""type"":""Point"",""coordinates"":[72.83505279024956,33.78561774977993]}"
3033,31.821088640000028,-0.08544282771908843,0.20728643216080403,-0.22908516400842613,"{""type"":""Point"",""coordinates"":[73.20674709822025,33.72033203042888]}"
3034,33.78132311000002,-0.06389837777087677,0.20414414112842486,-0.23732049187376386,"{""type"":""Point"",""coordinates"":[73.2044485438379,33.66588108578648]}"
3035,26.506067540000004,-0.09049951028403526,0.2839515664039977,-0.2661385087752549,"{""type"":""Point"",""coordinates"":[73.13042151704214,33.76155838245456]}"
3036,35.16733022000005,0.025543836519446275,0.10851429464146227,-0.15854096594063286,"{""type"":""Point"",""coordinates"":[72.9465338633456,33.54907085034224]}"
3037,31.756146260000037,-0.056929504068472615,0.21535216925549008,-0.23136669662692694,"{""type"":""Point"",""coordinates"":[72.91177853408564,33.620609297577694]}"
3038,33.538643690000015,-0.0776382246457784,0.07203201422854602,-0.08145689423163183,"{""type"":""Point"",""coordinates"":[73.15993259927949,33.550877842800965]}"
3039,34.54183255999999,-0.0020455252090526765,0.0987816038328339,-0.11431795021109331,"{""type"":""Point"",""coordinates"":[73.04967943311678,33.57998977158124]}"
3040,34.92806882000002,0.018443977170321417,0.168251698248123,-0.19338227237865674,"{""type"":""Point"",""coordinates"":[72.84055896772541,33.54636663315816]}"
3041,36.15342899000001,-0.01042961836080921,0.10990423549071276,-0.17450223590022615,"{""type"":""Point"",""coordinates"":[73.2275058297928,33.6783669337799]}"
3042,25.376411930000017,-0.039837301112573276,-0.017242354005314035,0.042388520120087037,"{""type"":""Point"",""coordinates"":[73.11600130742438,33.70325728955276]}"
3043,32.80206038000006,-0.014942083279507384,0.18444195045143136,-0.2130933795398789,"{""type"":""Point"",""coordinates"":[72.885607043389,33.676081722894516]}"
3044,30.62136362000001,-0.06973538314004016,0.24281038924865955,-0.249335013299734,"{""type"":""Point"",""coordinates"":[72.83742002689416,33.740927775610714]}"
3045,32.52178274000005,-0.0973814821153517,0.25,-0.2454354750990599,"{""type"":""Point"",""coordinates"":[73.22445992003667,33.66576753018481]}"
3046,30.508568960000048,-0.038567371503406465,0.23398080318897843,-0.2464018930898688,"{""type"":""Point"",""coordinates"":[72.94401683425463,33.73116271550753]}"
3047,32.81060543000001,-0.028915304606240713,0.20329469824665056,-0.22409800420725132,"{""type"":""Point"",""coordinates"":[72.94596847006878,33.6817175240832]}"
3048,28.38768755000001,-0.07516757381123226,0.23230297073395784,-0.2297621907278405,"{""type"":""Point"",""coordinates"":[72.93828754677014,33.79858082639485]}"
3049,30.947784530000035,-0.07627540938536351,0.22209431643025773,-0.22941037921017507,"{""type"":""Point"",""coordinates"":[73.26983400669275,33.69926514898819]}"
3050,27.729718700000035,-0.1369239897158679,0.30185510200230237,-0.28018409234309466,"{""type"":""Point"",""coordinates"":[72.88109752910002,33.7816462732932]}"
3051,31.73905616000002,0.0049602872706247525,0.1372030744617953,-0.16205842632738646,"{""type"":""Point"",""coordinates"":[72.99987068476484,33.59078884950644]}"
3052,33.41046793999999,-0.034116937914406266,0.1924654201709877,-0.20965979199717963,"{""type"":""Point"",""coordinates"":[73.16330734928707,33.68699690839382]}"
3053,35.003265260000035,-0.07053458149024448,0.20806407924776535,-0.21106326855192212,"{""type"":""Point"",""coordinates"":[72.93928285985226,33.71455673759077]}"
3054,26.84616053000002,-0.10593531006496275,0.2643664717348928,-0.2516305816062676,"{""type"":""Point"",""coordinates"":[73.2473630036827,33.79699513852886]}"
3055,35.845807190000016,0.01496504304616629,0.07709560739839838,-0.1428762967804649,"{""type"":""Point"",""coordinates"":[73.28672869716249,33.52750215690313]}"
3056,26.071979000000056,-0.09070519163533215,0.2780891276620415,-0.2628604162688562,"{""type"":""Point"",""coordinates"":[73.11456197858728,33.77781961448799]}"
3057,30.450462620000053,-0.04704353679728228,0.1940655573805613,-0.20047385708900975,"{""type"":""Point"",""coordinates"":[73.03927040313737,33.66163425920996]}"
3058,34.856290400000034,0.013232459382291983,0.12649117291814888,-0.16952675427295372,"{""type"":""Point"",""coordinates"":[72.9624921219021,33.54155105182011]}"
3059,33.19684169000004,0.006455852156057495,0.102921331923119,-0.12549778555212326,"{""type"":""Point"",""coordinates"":[73.05451375252402,33.70457771554531]}"
3060,35.75693867000001,0.04119533195527271,0.0567784295786018,-0.08474201745663462,"{""type"":""Point"",""coordinates"":[73.01080148019655,33.5801608782842]}"
3061,27.93479990000003,-0.12390392680137248,0.29810656098634963,-0.2816179945184765,"{""type"":""Point"",""coordinates"":[73.08950404434596,33.69577967887708]}"
3062,32.46709442000002,-0.056032398452611216,0.22123584509995806,-0.22517531556802245,"{""type"":""Point"",""coordinates"":[73.02831501587612,33.54128606509085]}"
3063,27.235814810000022,-0.13876006654594172,0.34940683879972084,-0.3359125373495224,"{""type"":""Point"",""coordinates"":[73.18028068236632,33.795517807770445]}"
3064,30.628199660000007,-0.05502220088803552,0.23302945301542777,-0.24994668372787374,"{""type"":""Point"",""coordinates"":[73.19637078976035,33.696216897577216]}"
3065,36.16197404000002,0.02210260723296888,0.0941805315064368,-0.11461329038690134,"{""type"":""Point"",""coordinates"":[73.10781373283083,33.52130252579922]}"
3066,32.91485504000002,9.601843553962361E-4,0.1285703955455926,-0.1497080977550231,"{""type"":""Point"",""coordinates"":[73.18950256140879,33.547147352713495]}"
3067,30.35817608000002,-0.024208153158147613,0.09278757048779526,-0.12162545027724936,"{""type"":""Point"",""coordinates"":[73.06492971210541,33.507328651226324]}"
3068,32.778134239999986,0.016311722839181367,0.13806029925346833,-0.16682817863771496,"{""type"":""Point"",""coordinates"":[72.8307739468647,33.681317225205056]}"
3069,35.175875270000006,0.014478883674981477,0.08703646950658903,-0.1304778936558245,"{""type"":""Point"",""coordinates"":[73.21359100278544,33.5224333943435]}"
3070,34.562340680000034,0.0100669099756691,0.13736110140471033,-0.1651274341351661,"{""type"":""Point"",""coordinates"":[73.25858391607238,33.5163747800676]}"
3071,33.85139251999999,0.00835523013787606,0.1310995117023068,-0.15832672345415044,"{""type"":""Point"",""coordinates"":[72.99900207199413,33.55200207185]}"
3072,34.35384146000001,0.018014812898217925,0.06503437631542024,-0.08548139144113547,"{""type"":""Point"",""coordinates"":[73.0711046859592,33.64724607101205]}"
3073,33.90778985000003,-0.03723738651149871,0.1932521528525296,-0.1996482862408901,"{""type"":""Point"",""coordinates"":[73.18828510056369,33.58580881544938]}"
3074,32.13725549000003,-0.05689032739947716,0.20152844607981885,-0.2134855550195637,"{""type"":""Point"",""coordinates"":[72.87462041421765,33.63879647385924]}"
3075,29.52759722000002,-0.05821564991361958,0.23143605444686266,-0.24005869133188462,"{""type"":""Point"",""coordinates"":[73.12294798789453,33.66202785901113]}"
3076,32.653376510000044,0.02866850072911499,0.10781153555997532,-0.14197847257816504,"{""type"":""Point"",""coordinates"":[72.94781245281033,33.61659026475469]}"
3077,29.67969911,-0.0854282643222691,0.23700521071395922,-0.243210466355518,"{""type"":""Point"",""coordinates"":[72.847867481256,33.7769595544367]}"
3078,30.787137590000043,-0.05428223148580114,0.21764521847950777,-0.23073679772320016,"{""type"":""Point"",""coordinates"":[73.19159257788247,33.6387670246324]}"
3079,28.69018232000002,-0.0757965210114173,0.25580908519991624,-0.27057079318013344,"{""type"":""Point"",""coordinates"":[73.2657432101077,33.79592913847349]}"
3080,28.86791936000003,-0.06516466683686495,0.21105910525742896,-0.23480448374089008,"{""type"":""Point"",""coordinates"":[73.23333017704891,33.70675117327468]}"
3081,34.16755937000005,0.03252199413489736,0.09734071745746645,-0.12415026833631485,"{""type"":""Point"",""coordinates"":[72.97731483808307,33.70126464890024]}"
3082,28.51757230999999,-0.044660128849938606,0.19545717035611165,-0.21930341225900185,"{""type"":""Point"",""coordinates"":[72.87644110086816,33.72045583338112]}"
3083,30.713650160000043,-0.04575184826975723,0.17774987999852307,-0.18934337596480108,"{""type"":""Point"",""coordinates"":[73.11751305562458,33.68150113288904]}"
3084,29.814710900000023,-0.09913143809493286,0.2539856662278777,-0.2490530303030303,"{""type"":""Point"",""coordinates"":[73.0558506706417,33.62897888783454]}"
3085,34.282063040000025,0.032268664563617246,0.04901332193488637,-0.07824113059715154,"{""type"":""Point"",""coordinates"":[73.03409326549551,33.57715482645]}"
3086,34.22737472000006,-0.00783116137030206,0.1314324507807196,-0.15931342712554128,"{""type"":""Point"",""coordinates"":[73.14734480269371,33.537434569475444]}"
3087,34.061600750000025,-0.05124068525773988,0.1992988606485539,-0.22530847615465893,"{""type"":""Point"",""coordinates"":[72.8001724554541,33.580302471261]}"
3088,33.589913990000014,0.024343106757561718,0.09442142931385214,-0.1528631536139396,"{""type"":""Point"",""coordinates"":[73.21440145450575,33.61655408881524]}"
3089,31.06057919,0.009469402961905057,0.12126803380954891,-0.15898646807737718,"{""type"":""Point"",""coordinates"":[73.23073592329966,33.71963905021718]}"
3090,29.491708010000025,-0.06302631375639302,0.2330053587110418,-0.2300073301986305,"{""type"":""Point"",""coordinates"":[73.28836406900362,33.63869666816781]}"
3091,30.934112450000043,-0.05730997890430224,0.18088676281593602,-0.21188474290633988,"{""type"":""Point"",""coordinates"":[73.18864590770457,33.565959077469884]}"
3092,31.670695760000058,-0.023532484113396975,0.16170465024370967,-0.20348004094165814,"{""type"":""Point"",""coordinates"":[72.88568014186575,33.68249215462702]}"
3093,28.07664772999999,-0.10007174955628564,0.22871543961026636,-0.2242487917629754,"{""type"":""Point"",""coordinates"":[72.91410636250984,33.74927304990127]}"
3094,32.23125104000002,-0.09367007672634271,0.08754222133916154,-0.1118423725370709,"{""type"":""Point"",""coordinates"":[73.28108296953945,33.53140906412483]}"
3095,33.18146060000004,-0.04468299844022387,0.17652326662763063,-0.20435794372752275,"{""type"":""Point"",""coordinates"":[73.17392679715599,33.653314286637766]}"
3096,32.60210620999999,0.025849954230754355,0.11621929059993204,-0.1664145234493192,"{""type"":""Point"",""coordinates"":[72.96657439521827,33.59395789693082]}"
3097,30.894805220000023,-0.06908016254155892,0.21193893478509157,-0.214991794206328,"{""type"":""Point"",""coordinates"":[73.26347721383712,33.631072761960255]}"
3098,32.49614759000002,0.0029111057983039644,0.1376765083440308,-0.18623366628185178,"{""type"":""Point"",""coordinates"":[72.87469842568434,33.586119217325354]}"
3099,35.088715760000014,0.027472046244124602,0.11755233494363929,-0.15390210952925285,"{""type"":""Point"",""coordinates"":[72.88938073687652,33.556605099642006]}"
3100,32.24834113999998,-0.06824946002483036,0.2261024029358371,-0.23429424826583348,"{""type"":""Point"",""coordinates"":[72.81008661546159,33.5552435433588]}"
3101,32.25517718000003,0.0031863106652898657,0.1465657662549206,-0.17137012896962972,"{""type"":""Point"",""coordinates"":[73.03188623801121,33.68480745976141]}"
3102,25.436227280000026,-0.11045582122428678,0.2701560468140442,-0.26235864297253636,"{""type"":""Point"",""coordinates"":[73.26180655507622,33.788687790329455]}"
3103,27.158909360000052,-0.06509911825401789,0.23990827357769445,-0.2479026999303953,"{""type"":""Point"",""coordinates"":[73.1799830175203,33.71891722857113]}"
3104,31.735638139999992,-0.051657467693426315,0.20653698858681227,-0.21925051728101771,"{""type"":""Point"",""coordinates"":[72.86960703396242,33.692756341795906]}"
3105,30.230000330000053,-0.05802110135042553,0.20825509423464775,-0.21944970871060573,"{""type"":""Point"",""coordinates"":[73.1507925896934,33.640521952876874]}"
3106,35.719340450000004,-0.002379040651857139,0.17540189001638945,-0.20009256951614626,"{""type"":""Point"",""coordinates"":[72.9241023241501,33.69942928765803]}"
3107,28.433830820000026,-0.10552221269569083,0.3041393519385653,-0.2835127562306444,"{""type"":""Point"",""coordinates"":[73.02891186399638,33.7330623184561]}"
3108,31.25027929999999,-0.08006236660056615,0.2409343096161539,-0.25083271975035937,"{""type"":""Point"",""coordinates"":[73.15475169281638,33.653529150574485]}"
3109,33.30450932000002,0.03167529395632649,0.07221621211258517,-0.09194580281036782,"{""type"":""Point"",""coordinates"":[73.04423666922101,33.57401332712655]}"
3110,31.569864170000017,-0.03404340701601846,0.21009685940710301,-0.21760189013585352,"{""type"":""Point"",""coordinates"":[73.00306010668882,33.719232700841026]}"
3111,22.503566120000016,-0.11400245255959927,0.23617325522394944,-0.21526392163976057,"{""type"":""Point"",""coordinates"":[73.19420427077686,33.796503635674846]}"
3112,35.478370040000016,-0.022708158116063918,0.1853046956404827,-0.21608386785295539,"{""type"":""Point"",""coordinates"":[72.81002745419508,33.528529465381155]}"
3113,32.80547840000003,-0.03611639128527563,0.179074178841226,-0.21568762009332967,"{""type"":""Point"",""coordinates"":[72.86891281819157,33.793069123713394]}"
3114,32.08427618000002,-0.02462138251611936,0.18377104843739173,-0.21332433680173302,"{""type"":""Point"",""coordinates"":[72.85321693684115,33.67703075643859]}"
3115,31.66044169999998,-0.015941159758830772,0.1728862973760933,-0.20022375536080553,"{""type"":""Point"",""coordinates"":[72.86761978653965,33.68894879961438]}"
